Price,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2026-08-18 15:30:00+00:00,,310.614990234375,261.04998779296875,341.4549865722656,,78.83000183105469,310.6400146484375,261.4800109863281,341.75,,78.93000030517578,309.0119934082031,259.69000244140625,340.05999755859375,,78.51000213623047,310.42999267578125,260.45989990234375,340.6499938964844,,78.75499725341797,3765824,2574986,997459,,2919254
2026-08-18 16:30:00+00:00,,310.3999938964844,260.8900146484375,340.75,,78.61499786376953,310.94000244140625,262.1400146484375,341.55499267578125,,78.93000030517578,310.20001220703125,260.8699951171875,340.4599914550781,,78.56999969482422,310.6199951171875,261.0299987792969,341.4549865722656,,78.83499908447266,3345582,2697383,827704,,2787921
2026-08-18 17:30:00+00:00,,310.627685546875,260.5580139160156,342.3500061035156,,78.70999908447266,310.64990234375,260.8699951171875,342.389892578125,,78.75,309.75,260.04998779296875,340.56500244140625,,78.38999938964844,310.3999938964844,260.8699951171875,340.739990234375,,78.61499786376953,3979233,2417634,1303195,,2286231
2026-08-18 18:30:00+00:00,,309.7099914550781,260.0199890136719,341.7799987792969,,78.44000244140625,311.239990234375,260.6499938964844,342.3900146484375,,78.73500061035156,309.3699951171875,259.8599853515625,340.2200012207031,,78.3499984741211,310.6099853515625,260.55499267578125,342.364990234375,,78.70500183105469,3801923,2298425,1267438,,2984379
2026-08-18 19:30:00+00:00,,310.20001220703125,259.4800109863281,341.3699951171875,,77.79000091552734,311.0690002441406,260.3299865722656,342.3599853515625,,78.49500274658203,309.6014099121094,259.1099853515625,341.2099914550781,,77.75,309.69500732421875,260.0299987792969,341.80999755859375,,78.47000122070312,5897762,4341416,2478155,,4853864
2026-08-19 13:30:00+00:00,,316.010009765625,261.17498779296875,340.1099853515625,,80.22000122070312,317.80999755859375,262.6799011230469,341.8399963378906,,80.59310150146484,309.6000061035156,258.5799865722656,338.04998779296875,,78.0999984741211,310.1300048828125,260.8450012207031,339.79998779296875,,78.22000122070312,12465334,7142748,2971314,,8329455
2026-08-19 14:30:00+00:00,,318.17999267578125,263.9800109863281,342.07000732421875,,80.62000274658203,319.2799072265625,264.9700012207031,343.19000244140625,,81.16000366210938,315.7550048828125,261.17999267578125,339.8500061035156,,80.19000244140625,316.375,261.19000244140625,340.07000732421875,,80.26000213623047,5409655,6276483,1920573,,5287404
2026-08-19 15:30:00+00:00,,316.55999755859375,264.5450134277344,342.5799865722656,,80.5531997680664,318.2300109863281,265.1499938964844,343.55999755859375,,80.69499969482422,315.96600341796875,263.7799987792969,341.6600036621094,,80.36499786376953,318.18499755859375,263.989990234375,342.05999755859375,,80.625,3124257,2598636,1222401,,2196766
2026-08-19 16:30:00+00:00,,315.05999755859375,264.7200012207031,341.010009765625,,80.53500366210938,316.54998779296875,264.95001220703125,342.8699951171875,,80.58999633789062,314.489990234375,263.8100891113281,340.70001220703125,,80.12999725341797,316.54998779296875,264.5400085449219,342.5400085449219,,80.55000305175781,3532239,2396904,848039,,1903352
2026-08-19 17:30:00+00:00,,314.8399963378906,264.4200134277344,340.7300109863281,,80.63500213623047,315.8190002441406,264.9800109863281,341.3500061035156,,80.72000122070312,314.7749938964844,263.8800048828125,340.4104919433594,,80.41010284423828,315.05999755859375,264.7200012207031,341.0299987792969,,80.55000305175781,2825989,2189679,767832,,1959879
2026-08-19 18:30:00+00:00,,316.67840576171875,265.5,340.94000244140625,,80.42769622802734,316.7300109863281,265.5199890136719,341.6700134277344,,80.68499755859375,314.2900085449219,263.860107421875,340.17999267578125,,80.33000183105469,314.8599853515625,264.4399108886719,340.7699890136719,,80.63999938964844,5086965,2518820,977455,,2682745
2026-08-19 19:30:00+00:00,,316.8800048828125,265.8900146484375,341.7699890136719,,80.2300033569336,316.8800048828125,266.3999938964844,341.9800109863281,,80.58999633789062,315.20001220703125,265.0,340.9100036621094,,80.11000061035156,316.6600036621094,265.489990234375,340.9100036621094,,80.41999816894531,5339532,5225420,1521350,,3809893
2026-08-20 13:30:00+00:00,,316.4700012207031,261.57501220703125,338.6199951171875,,80.27999877929688,320.2799987792969,263.8399963378906,340.79998779296875,,81.08000183105469,316.2200012207031,260.3999938964844,338.1000061035156,,80.0199966430664,317.4549865722656,262.9049987792969,339.69000244140625,,80.17440032958984,7715714,6646303,2573016,,5704591
2026-08-20 14:30:00+00:00,,317.2200012207031,260.82501220703125,336.95001220703125,,80.13999938964844,317.7799987792969,262.465087890625,339.8299865722656,,80.30999755859375,316.0,259.9200134277344,336.4200134277344,,79.58499908447266,316.42999267578125,261.55010986328125,338.5799865722656,,80.27010345458984,2996499,3171651,1951535,,3514894
2026-08-20 15:30:00+00:00,,316.4649963378906,262.2300109863281,338.32000732421875,,80.33000183105469,317.25,262.2799987792969,338.3900146484375,,80.33000183105469,315.9599914550781,260.6700134277344,336.1700134277344,,80.02999877929688,317.2298889160156,260.80999755859375,336.95001220703125,,80.13999938964844,2014832,2154061,1449331,,1669680
2026-08-20 16:30:00+00:00,,316.6700134277344,261.42010498046875,338.5299987792969,,80.54139709472656,317.6300048828125,263.4541931152344,339.54901123046875,,80.69999694824219,316.2900085449219,261.3500061035156,338.2200012207031,,80.30000305175781,316.4649963378906,262.2200012207031,338.29998779296875,,80.30999755859375,2026222,2061268,814321,,3175188
2026-08-20 17:30:00+00:00,,314.8399963378906,260.94500732421875,337.1600036621094,,80.71700286865234,316.8599853515625,261.7200012207031,338.7049865722656,,80.7249984741211,314.82000732421875,259.9200134277344,336.9200134277344,,80.37999725341797,316.6600036621094,261.43499755859375,338.57501220703125,,80.55999755859375,2545448,2071595,778665,,1937391
2026-08-20 18:30:00+00:00,,313.3699951171875,261.3099060058594,338.375,,80.42500305175781,315.70001220703125,261.3800048828125,338.6000061035156,,80.75,313.29998779296875,260.7701110839844,337.1600036621094,,80.37000274658203,314.8100891113281,260.9491882324219,337.17010498046875,,80.71499633789062,3156936,2005525,1114227,,2244036
2026-08-20 19:30:00+00:00,,311.3399963378906,260.19000244140625,338.2300109863281,,80.16999816894531,313.6499938964844,261.54998779296875,338.9700012207031,,80.69000244140625,310.6499938964844,259.5199890136719,337.4599914550781,,80.0250015258789,313.3900146484375,261.3299865722656,338.3800048828125,,80.43000030517578,5485508,4237461,1983255,,3600542
2026-08-21 13:30:00+00:00,,307.7950134277344,259.69000244140625,339.82000732421875,,79.64949798583984,312.3800048828125,261.0799865722656,340.3804016113281,,80.33999633789062,307.010009765625,257.0350036621094,337.82000732421875,,79.16999816894531,312.04998779296875,260.75,340.2799987792969,,80.2699966430664,13705396,12030738,3926242,,6655268
2026-08-21 14:30:00+00:00,,310.6000061035156,258.8500061035156,341.5299987792969,,80.15589904785156,310.6400146484375,260.54998779296875,342.239990234375,,80.48999786376953,307.6000061035156,258.6567077636719,339.7099914550781,,79.62210083007812,307.82000732421875,259.6549987792969,339.80999755859375,,79.63999938964844,6775783,3918651,1493869,,2527165
2026-08-21 15:30:00+00:00,,311.20318603515625,258.8999938964844,341.3399963378906,,80.25,311.92999267578125,260.8348083496094,342.5899963378906,,80.45999908447266,310.3999938964844,258.25,340.8399963378906,,80.0906982421875,310.614990234375,258.8500061035156,341.54998779296875,,80.15499877929688,4259150,3613425,876095,,2173943
2026-08-21 16:30:00+00:00,,311.05999755859375,259.2200012207031,342.2200012207031,,80.15049743652344,311.6400146484375,259.55999755859375,343.2799987792969,,80.44000244140625,310.2699890136719,258.5,341.31500244140625,,80.13999938964844,311.20001220703125,258.9100036621094,341.3299865722656,,80.25,2476819,2599080,1285348,,1553352
2026-08-21 17:30:00+00:00,,308.4700012207031,258.2300109863281,341.6099853515625,,79.7750015258789,311.1600036621094,259.2799987792969,342.44000244140625,,80.16000366210938,308.4005126953125,258.0199890136719,341.5299987792969,,79.62999725341797,311.0199890136719,259.19000244140625,342.20001220703125,,80.1500015258789,3310276,2370027,639261,,1487988
2026-08-21 18:30:00+00:00,,309.739990234375,259.4700012207031,342.5350036621094,,79.54000091552734,309.8500061035156,259.5199890136719,342.75,,79.77999877929688,308.1600036621094,258.0889892578125,341.45001220703125,,79.51499938964844,308.4750061035156,258.2200012207031,341.6300048828125,,79.77010345458984,3035461,2012730,917521,,1742815
2026-08-21 19:30:00+00:00,,309.4200134277344,258.6499938964844,341.8299865722656,,79.62000274658203,310.1789855957031,259.94500732421875,343.25,,79.71990203857422,309.1600036621094,258.2699890136719,341.0,,79.43000030517578,309.75,259.489990234375,342.57000732421875,,79.54000091552734,3550095,3661738,1892399,,2552099
